GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
530,1943ETH,34085,30/04/2014,2014,1,Riots/Protests,Police Forces of Ethiopia (1991-),,1,Rioters (Ethiopia),,5,15,Ethiopia,Oromia,Misraq Harerge,Haro Maya,Haramaya University,9.42397,42.03638,1,Oromo Liberation Front website,Student protests also occurred on the Haramaya Universty campus,0
530,1944ETH,34087,30/04/2014,2014,1,Violence against civilians,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Students (Ethiopia),7,37,Ethiopia,Oromia,Misraq Harerge,Haro Maya,Haramaya University,9.42397,42.03638,1,Oromo Liberation Front website,A hand grenade killed at least one student demonstrator on the Haramaya University campus,1
530,1942ETH,34086,30/04/2014,2014,1,Violence against civilians,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (1991-),,1,16,Ethiopia,Oromia,Mirab Shewa,Ambo Zuria,Ambo,8.98330,37.85000,2,"Ethiopian TV, Addis Ababa, in Amharic & Agence France Presse & Addis Fortune",At least 8 killed in mass protests in Oromia state by students; observers claim protestors were peaceful and death toll is much higher than that given by the government of Ethiopia,8
530,1945ETH,34088,01/05/2014,2014,1,Riots/Protests,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (1991-),,1,16,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa University,9.03333,38.70000,1,Ethiomedia website,"Students protested on the Sidist Kilo campus against the expansion of the Addis Ababa administrative area into Oromio, and the killing of student protests in Ambo and other towns",0
530,1946ETH,34089,07/05/2014,2014,2,Violence against civilians,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Tigray Ethnic Group (Ethiopia),7,37,Ethiopia,Benshangul-Gumaz,Asosa,Assosa,Asosa,10.06670,34.53330,1,Ethiopianreview.com,Tigrayans were attacked on the way to a dam construction site; 9 were killed and 19 injured; attackers unknown,9
530,1947ETH,34090,09/05/2014,2014,1,Strategic development,Government of South Sudan (2011-),,8,SPLA/M-In Opposition: Sudanese People's Liberation Army/Movement-In Opposition,,2,28,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa University,9.03333,38.70000,1,Agence France Presse,"President Salva Kiir & rebel leader Riek Machar signed a ceasefire deal in Addis Ababa, agreeing to cease all hostile activities within 24 hours",0
530,1948ETH,34091,10/05/2014,2014,3,Violence against civilians,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Ethiopia,Benshangul-Gumaz,Asosa,Assosa,Asosa,10.06670,34.53330,2,Ethiopianreview.com,Three Ethiopians of Amhara and Oromo origins were found killed; place and attackers unspecified,3
530,1949ETH,34092,15/05/2014,2014,2,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,Oromia,Bale,Goro,Goro,6.98333,40.50000,2,Programme summary of Ethiopian TV news,Residents of Bale Zone protested against people behind the recent violence in Oromiya Regional State,0
530,1950ETH,34093,20/05/2014,2014,2,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,Oromia,Mirab Shewa,Dendi,Ginchi,9.03330,38.15000,1,Programme summary of Ethiopian TV news,Report over video of residents of Ginchi town demonstrating to condemn previous violence in the regional state,0
530,1951ETH,34094,20/05/2014,2014,2,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,Oromia,Borena,Moyale,Moyale,3.56917,39.08333,2,Programme summary of Ethiopian TV news,Report over video of residents of Holeta in Oromiya Regional State protesting against the recent violence in the regional state,0
530,1952ETH,34095,21/05/2014,2014,2,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,"Southern Nations, Nationalities and Peoples",Sidama,Awasa,Hawasa,7.05000,38.46670,2,Programme summary of Ethiopian TV news,Report over video of residents of the southern town of Shashemene demonstrating to mark Victory Day and condemn the recent violence by university students in Oromiya Regional State,0
530,1953ETH,34096,24/05/2014,2014,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Misraq Harerge,Babile,Babile,9.21670,42.33330,2,Voice of Oromo Liberation audio website,"The Oromo Liberation Army attacked Ethiopian Government soldiers in a place called Qaffadi, located in East Harerge Zone's Gola Oda district, killing 5 soldiers and wounding more than 7 others",5
530,1954ETH,34097,25/05/2014,2014,1,Violence against civilians,OLA: Oromo Liberation Army,,2,Civilians (Ethiopia),,7,27,Ethiopia,Oromia,Mirab Hararghe,Mesela,Masalaha,9.08333,41.16667,2,Voice of Oromo Liberation audio website,Special unit of the Oromo Liberation Army killed a government soldier spy in the town of Mulu,1
530,1955ETH,34098,27/05/2014,2014,1,Battle-No change of territory,Al Shabaab,,2,Liyu Ethnic Militia (Ethiopia),,4,24,Ethiopia,Somali,Jarar,Gashamo,Somali,8.00000,45.00000,2,Dalsan Radio (Mogadishu),Alshabaab fighters carried out a cross-border attack on Aato area in Zone 5 of Ethiopia; attacks carried out on Liyu police,0
530,1956ETH,34099,01/06/2014,2014,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Birkot,7.59583,43.77417,2,Waagacusub Media ,"55 Ethiopians were reported killed by ONLF over the last 3 months during battles at Towrane & Dabile in Degehabur province, Adadley & Irey in Duhun district, Sanka-danke in Birkod, Burayska in Hamaro district, Dudihabred in Denan district, Labi'ga in Sagaga area, and Mara'gududshe, Gelnujis & Gurumo in Garbo district",5
530,1957ETH,34100,01/06/2014,2014,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,2,Waagacusub Media ,"55 Ethiopians were reported killed by ONLF over the last 3 months during battles at Towrane & Dabile in Degehabur province, Adadley & Irey in Duhun district, Sanka-danke in Birkod, Burayska in Hamaro district, Dudihabred in Denan district, Labi'ga in Sagaga area, and Mara'gududshe, Gelnujis & Gurumo in Garbo district",5
530,1958ETH,34101,01/06/2014,2014,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Shabelle,Denan,Denan,6.51670,43.50000,2,Waagacusub Media ,"55 Ethiopians were reported killed by ONLF over the last 3 months during battles at Towrane & Dabile in Degehabur province, Adadley & Irey in Duhun district, Sanka-danke in Birkod, Burayska in Hamaro district, Dudihabred in Denan district, Labi'ga in Sagaga area, and Mara'gududshe, Gelnujis & Gurumo in Garbo district",5
530,1959ETH,34102,01/06/2014,2014,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Nogob,Dihun,Dihun,7.21667,42.70000,2,Waagacusub Media ,"55 Ethiopians were reported killed by ONLF over the last 3 months during battles at Towrane & Dabile in Degehabur province, Adadley & Irey in Duhun district, Sanka-danke in Birkod, Burayska in Hamaro district, Dudihabred in Denan district, Labi'ga in Sagaga area, and Mara'gududshe, Gelnujis & Gurumo in Garbo district",5
530,1960ETH,34103,01/06/2014,2014,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Liben,Dolo Odo,Garbo Odo,3.98964,41.86490,2,Waagacusub Media ,"55 Ethiopians were reported killed by ONLF over the last 3 months during battles at Towrane & Dabile in Degehabur province, Adadley & Irey in Duhun district, Sanka-danke in Birkod, Burayska in Hamaro district, Dudihabred in Denan district, Labi'ga in Sagaga area, and Mara'gududshe, Gelnujis & Gurumo in Garbo district",15
530,1961ETH,34104,01/06/2014,2014,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Shabelle,East Imi,Adadle,6.80000,42.68060,1,Waagacusub Media ,"55 Ethiopians were reported killed by ONLF over the last 3 months during battles at Towrane & Dabile in Degehabur province, Adadley & Irey in Duhun district, Sanka-danke in Birkod, Burayska in Hamaro district, Dudihabred in Denan district, Labi'ga in Sagaga area, and Mara'gududshe, Gelnujis & Gurumo in Garbo district",5
530,1962ETH,34105,01/06/2014,2014,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Nogob,Fik,Dabilla,7.95356,42.71654,1,Waagacusub Media ,"55 Ethiopians were reported killed by ONLF over the last 3 months during battles at Towrane & Dabile in Degehabur province, Adadley & Irey in Duhun district, Sanka-danke in Birkod, Burayska in Hamaro district, Dudihabred in Denan district, Labi'ga in Sagaga area, and Mara'gududshe, Gelnujis & Gurumo in Garbo district",5
530,1964ETH,34106,01/06/2014,2014,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Nogob,Hamero,Hammero,7.50945,42.22741,2,Waagacusub Media ,"55 Ethiopians were reported killed by ONLF over the last 3 months during battles at Towrane & Dabile in Degehabur province, Adadley & Irey in Duhun district, Sanka-danke in Birkod, Burayska in Hamaro district, Dudihabred in Denan district, Labi'ga in Sagaga area, and Mara'gududshe, Gelnujis & Gurumo in Garbo district",5
530,1963ETH,34107,01/06/2014,2014,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),Police Forces of Ethiopia (1991-),1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Shabelle,Gode,Gode,6.02250,43.13028,1,Somali news website Bulshoweyn,"A spokesman for the ONLF [Ogaden National Liberation Front] has claimed to have killed more than 100 Ethiopian soldiers and Liyu Police at Kebri Dahar and Godey, in at least 50 attacks over the last two months",50
530,1965ETH,34108,01/06/2014,2014,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),Police Forces of Ethiopia (1991-),1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Kebridehar,Kebri Dehar,6.74000,44.27806,1,Somali news website Bulshoweyn,"A spokesman for the ONLF [Ogaden National Liberation Front] has claimed to have killed more than 100 Ethiopian soldiers and Liyu Police at Kebri Dahar and Godey, in at least 50 attacks over the last two months",50
530,1966ETH,34109,01/06/2014,2014,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Shabelle,Mustahil,Mustahil,5.24361,44.73194,3,Voice of Oromo Liberation audio website,Oromo Liberation Army carried out attacks against Ethiopian government soldiers in the Eastern Zone; 13 were taken 'out of action',13
530,1967ETH,34110,15/06/2014,2014,3,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Jarar,Degehabur,Guna Gado,7.81670,43.90000,1,Waagacusub Media ,"Ethiopian security forces attacked Guna'gado in revenge for ONLF attacks, killing at least 10 Ogadeni civilians",10
530,1968ETH,34111,22/06/2014,2014,2,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,Oromia,Debub Mirab Shewa,Alem Gena,Fiche,8.96700,38.60000,1,Ethiopian newspaper The Reporter website,Dozens of residents of the town of Fiche protested over electric power shortages,0
530,1969ETH,34112,26/06/2014,2014,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Mirab Welega,Nejo,Gida,9.34067,35.39497,2,Report by Ethiopian opposition radio Voice of Oromo Liberation audio website,"A special unit of the Oromo Liberation Army operating in Ethiopia's Western Zone has killed two Ethiopian government spies, the OLA western zonal command has said",2
530,1970ETH,34113,04/07/2014,2014,1,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,1,Agence France Presse,"Hundreds of Muslims protesters demonstrated, demanding the release of 17 of their leaders jailed under terrorism charges in 2013",0
530,1971ETH,34114,09/07/2014,2014,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Misraq Wellega,Guto Gida,Nekemt,9.08330,36.55000,2,Voice of Oromo Liberation audio website,"The special unit of the OLA attacked weyane (Ethiopian Government) forces in East Welega Zone's Sasiga and Guto Wayo districts, killing five soldiers and wounding more than seven",3
530,1972ETH,34115,09/07/2014,2014,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Misraq Wellega,Sasiga,Haro,9.15000,36.51667,2,Voice of Oromo Liberation audio website,"The special unit of the OLA attacked weyane (Ethiopian Government) forces in East Welega Zone's Sasiga and Guto Wayo districts, killing five soldiers and wounding more than seven",2
530,1973ETH,34116,18/07/2014,2014,1,Riots/Protests,Rioters (Ethiopia),Muslim Group (Ethiopia),5,Police Forces of Ethiopia (1991-),,1,15,Ethiopia,Addis Abeba,Addis Abeba,Addis Ketema,Addis Ketema,9.03522,38.73194,1,The Reporter (Addis Ababa),Federal and Addis Ababa police officers clashed with Muslim protesters around Mercato following Friday prayers at the Great Anwar Mosque,0
530,1974ETH,34117,30/07/2014,2014,2,Battle-No change of territory,Majangir Ethnic Militia (Ethiopia),,4,Amhara Ethnic Militia (Ethiopia),Tigray Ethnic Militia (Ethiopia),4,44,Ethiopia,Gambela Peoples,Nuer,Akobo,Yeri,8.02440,33.08618,1,The Reporter,"The local Mejenger campaign for the eviction of Amhara and Tigray settlers, setting of clashes which have killed 17.",17
530,1975ETH,34118,04/08/2014,2014,1,Strategic development,Government of South Sudan (2011-),IGAD: Intergovernmental Authority on Development,8,SPLA/M-In Opposition: Sudanese People's Liberation Army/Movement-In Opposition,,2,28,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,1,Agence France Presse,"Peace talks between government and opposition parties resumed in Addis Ababa, mediated by the Intergovernmental Authority on Development",0
530,1976ETH,34119,25/08/2014,2014,1,Strategic development,EPPF: Ethiopian People's Patriotic Front,Ginbot Seven Party,2,ADFM: Amhara Democratic Force Movement,,3,23,Ethiopia,Amhara,Mirab Gojjam,Bahir Dar Zuria,Bahir Dar,11.60000,37.38330,3,Ginbot7.org,"The Ethiopian People's Patriotic Front (EPPF), the Movement for Justice, Freedom and Democracy (Ginbot 7) and Amhara Democratic Forces Movement (ADFM) have agreed to a merger, in their armed opposition to the current Ethiopian government.",0
530,1977ETH,34120,25/08/2014,2014,1,Strategic development,Government of South Sudan (2011-),IGAD: Intergovernmental Authority on Development,8,SPLA/M-In Opposition: Sudanese People's Liberation Army/Movement-In Opposition,,2,28,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,1,Xinhua,The South Sudan government and the Sudan People's Liberation Army in Opposition sign the Implementation Matrix of the Jan. 23 Cessation of Hostilities Agreement.,0
530,1978ETH,34121,01/09/2014,2014,1,Battle-No change of territory,Police Forces of Ethiopia (1991-),,1,OLA: Oromo Liberation Army,,2,12,Ethiopia,Oromia,Mirab Shewa,Adda Berga,Biyo,9.46667,38.36667,1,Voice of Oromo Liberation,"The OLA raid a government jail, destroying documents and police equipment. No reports on fatalities.",0
530,1979ETH,34122,01/09/2014,2014,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Oromia,Mirab Shewa,Adda Berga,Biyo,9.46667,38.36667,1,Voice of Oromo Liberation,Government forces allegedly terrorise local civilians in the aftermath of a raid on the prison. No reports on fatalities.,0
530,1980ETH,34123,08/09/2014,2014,1,Battle-No change of territory,Police Forces of Ethiopia (1991-),,1,OLA: Oromo Liberation Army,,2,12,Ethiopia,Oromia,Kelem Wellega,Sayo,Dembi Dolo,8.53333,34.80000,1,Voice of Oromo Liberation,"The OLA western Oromiya zonal command has said that on 8 September 2014, the OLA attacked government troops, inflicting heavy casualties on them and capturing weapons from them. An army lieutenant and four other soldiers were killed on the spot and a number of others were wounded.",5
530,1981ETH,34124,10/09/2014,2014,2,Battle-No change of territory,Unidentified Communal Militia (Ethiopia),,4,Chabu Ethnic Militia (Ethiopia),,4,44,Ethiopia,Gambela Peoples,Nuer,Akobo,Yeri,8.02440,33.08618,2,International Society for Hunter-Gatherer Research (ISHGR) press release,A land dispute between local Chabu and settlers results in fatal clashes.,4
530,1982ETH,34125,10/09/2014,2014,2,Violence against civilians,Unidentified Communal Militia (Ethiopia),,4,Civilians (Ethiopia),Chabu Ethnic Group (Ethiopia),7,47,Ethiopia,Gambela Peoples,Nuer,Akobo,Yeri,8.02440,33.08618,2,International Society for Hunter-Gatherer Research (ISHGR) press release,"A land dispute between settlers and a local Chabu man resulted in the settlers killing a Chabu man, woman and child.",3
